test,lang,id,iter,secs-startup,secs,kb,lines,date
wc,bigloo,2,1000,-2.004,-2,-2,32, 09/30/2004
wc,bigloo,2,1500,-2.004,-2,-2,32, 09/30/2004
wc,bigloo,2,2000,-2.004,-2,-2,32, 09/30/2004
wc,bigloo,2,2500,-2.004,-2,-2,32, 09/30/2004
wc,chicken, ,1000,-2.007,-2,-2,13, 09/30/2004
wc,chicken, ,1500,-2.007,-2,-2,13, 09/30/2004
wc,chicken, ,2000,-2.007,-2,-2,13, 09/30/2004
wc,chicken, ,2500,-2.007,-2,-2,13, 09/30/2004
wc,clean, ,1000,0.067,0.07,584,38, 09/30/2004
wc,clean, ,1500,0.087,0.09,752,38, 09/30/2004
wc,clean, ,2000,0.117,0.12,848,38, 09/30/2004
wc,clean, ,2500,0.147,0.15,796,38, 09/30/2004
wc,cmucl, ,1000,0.142,0.17,5264,32, 09/30/2004
wc,cmucl, ,1500,0.212,0.24,5400,32, 09/30/2004
wc,cmucl, ,2000,0.282,0.31,5400,32, 09/30/2004
wc,cmucl, ,2500,0.352,0.38,5400,32, 09/30/2004
wc,csharp, ,1000,0.175,0.27,8452,21, 09/30/2004
wc,csharp, ,1500,0.255,0.35,8108,21, 09/30/2004
wc,csharp, ,2000,0.325,0.42,8452,21, 09/30/2004
wc,csharp, ,2500,0.405,0.50,8108,21, 09/30/2004
wc,dlang, ,1000,0.07,0.07,508,19, 09/30/2004
wc,dlang, ,1500,0.11,0.11,508,19, 09/30/2004
wc,dlang, ,2000,0.14,0.14,508,19, 09/30/2004
wc,dlang, ,2500,0.17,0.17,508,19, 09/30/2004
wc,erlang, ,1000,-2.22,-2,-2,23, 09/30/2004
wc,erlang, ,1500,-2.22,-2,-2,23, 09/30/2004
wc,erlang, ,2000,-2.22,-2,-2,23, 09/30/2004
wc,erlang, ,2500,-2.22,-2,-2,23, 09/30/2004
wc,felix, ,1000,0.126,0.13,828,73, 09/30/2004
wc,felix, ,1500,0.186,0.19,828,73, 09/30/2004
wc,felix, ,2000,0.246,0.25,828,73, 09/30/2004
wc,felix, ,2500,0.306,0.31,828,73, 09/30/2004
wc,fpascal, ,1000,0.169,0.17,212,40, 09/30/2004
wc,fpascal, ,1500,0.249,0.25,212,40, 09/30/2004
wc,fpascal, ,2000,0.339,0.34,212,40, 09/30/2004
wc,fpascal, ,2500,0.419,0.42,212,40, 09/30/2004
wc,g95, ,1000,2.52,2.52,236780,19, 09/30/2004
wc,g95, ,1500,-2,-2,-2,19, 09/30/2004
wc,g95, ,2000,-2,-2,-2,19, 09/30/2004
wc,g95, ,2500,-2,-2,-2,19, 09/30/2004
wc,gawk, ,1000,0.108,0.11,3516,4, 09/30/2004
wc,gawk, ,1500,0.158,0.16,656,4, 09/30/2004
wc,gawk, ,2000,0.218,0.22,660,4, 09/30/2004
wc,gawk, ,2500,0.268,0.27,656,4, 09/30/2004
wc,gcc, ,1000,0.058,0.06,260,27, 09/30/2004
wc,gcc, ,1500,0.078,0.08,260,27, 09/30/2004
wc,gcc, ,2000,0.108,0.11,260,27, 09/30/2004
wc,gcc, ,2500,0.138,0.14,260,27, 09/30/2004
wc,gcj, ,1000,0.699,0.86,10340,28, 09/30/2004
wc,gcj, ,1500,1.049,1.21,10340,28, 09/30/2004
wc,gcj, ,2000,1.399,1.56,10340,28, 09/30/2004
wc,gcj, ,2500,1.739,1.90,10340,28, 09/30/2004
wc,gcl, ,1000,-2.027,-2,-2,32, 09/30/2004
wc,gcl, ,1500,-2.027,-2,-2,32, 09/30/2004
wc,gcl, ,2000,-2.027,-2,-2,32, 09/30/2004
wc,gcl, ,2500,-2.027,-2,-2,32, 09/30/2004
wc,gforth, ,1000,0.588,0.60,1096,34, 09/30/2004
wc,gforth, ,1500,0.878,0.89,768,34, 09/30/2004
wc,gforth, ,2000,1.168,1.18,768,34, 09/30/2004
wc,gforth, ,2500,1.458,1.47,768,34, 09/30/2004
wc,gforth,2,1000,0.438,0.45,1076,10, 09/30/2004
wc,gforth,2,1500,0.658,0.67,768,10, 09/30/2004
wc,gforth,2,2000,0.878,0.89,768,10, 09/30/2004
wc,gforth,2,2500,1.098,1.11,768,10, 09/30/2004
wc,ghc, ,1000,0.187,0.19,840,43, 09/30/2004
wc,ghc, ,1500,0.277,0.28,944,43, 09/30/2004
wc,ghc, ,2000,0.367,0.37,944,43, 09/30/2004
wc,ghc, ,2500,0.457,0.46,948,43, 09/30/2004
wc,gij, ,1000,3.901,4.06,10356,28, 09/30/2004
wc,gij, ,1500,5.851,6.01,10356,28, 09/30/2004
wc,gij, ,2000,7.791,7.95,10356,28, 09/30/2004
wc,gij, ,2500,9.741,9.90,10356,28, 09/30/2004
wc,gnat, ,1000,0.075,0.08,1056,67, 09/30/2004
wc,gnat, ,1500,0.105,0.11,1056,67, 09/30/2004
wc,gnat, ,2000,0.135,0.14,1056,67, 09/30/2004
wc,gnat, ,2500,0.175,0.18,1056,67, 09/30/2004
wc,gnat,2,1000,-2.005,-2,-2,73, 09/30/2004
wc,gnat,2,1500,-2.005,-2,-2,73, 09/30/2004
wc,gnat,2,2000,-2.005,-2,-2,73, 09/30/2004
wc,gnat,2,2500,-2.005,-2,-2,73, 09/30/2004
wc,gpp, ,1000,0.536,0.54,760,28, 09/30/2004
wc,gpp, ,1500,0.856,0.86,760,28, 09/30/2004
wc,gpp, ,2000,1.116,1.12,760,28, 09/30/2004
wc,gpp, ,2500,1.386,1.39,760,28, 09/30/2004
wc,gst, ,1000,-2.085,-2,-2,23, 09/30/2004
wc,gst, ,1500,-2.085,-2,-2,23, 09/30/2004
wc,gst, ,2000,-2.085,-2,-2,23, 09/30/2004
wc,gst, ,2500,-2.085,-2,-2,23, 09/30/2004
wc,guile, ,1000,-2.05,-2,-2,18, 09/30/2004
wc,guile, ,1500,-2.05,-2,-2,18, 09/30/2004
wc,guile, ,2000,-2.05,-2,-2,18, 09/30/2004
wc,guile, ,2500,-2.05,-2,-2,18, 09/30/2004
wc,gwydion, ,1000,-2.014,-2,-2,32, 09/30/2004
wc,gwydion, ,1500,-2.014,-2,-2,32, 09/30/2004
wc,gwydion, ,2000,-2.014,-2,-2,32, 09/30/2004
wc,gwydion, ,2500,-2.014,-2,-2,32, 09/30/2004
wc,hipe, ,1000,1.149,1.37,10728,23, 09/30/2004
wc,hipe, ,1500,1.729,1.95,13704,23, 09/30/2004
wc,hipe, ,2000,2.289,2.51,16728,23, 09/30/2004
wc,hipe, ,2500,2.839,3.06,19760,23, 09/30/2004
wc,icc, ,1000,0.049,0.05,108,27, 09/30/2004
wc,icc, ,1500,0.079,0.08,108,27, 09/30/2004
wc,icc, ,2000,0.099,0.10,108,27, 09/30/2004
wc,icc, ,2500,0.129,0.13,108,27, 09/30/2004
wc,icon, ,1000,0.709,0.72,2424,12, 09/30/2004
wc,icon, ,1500,1.069,1.08,4508,12, 09/30/2004
wc,icon, ,2000,1.419,1.43,4508,12, 09/30/2004
wc,icon, ,2500,1.769,1.78,4508,12, 09/30/2004
wc,icpp, ,1000,0.109,0.11,252,28, 09/30/2004
wc,icpp, ,1500,0.159,0.16,252,28, 09/30/2004
wc,icpp, ,2000,0.219,0.22,252,28, 09/30/2004
wc,icpp, ,2500,0.269,0.27,252,28, 09/30/2004
wc,ifc, ,1000,2.112,2.12,236912,29, 09/30/2004
wc,ifc, ,1500,3.242,3.25,349568,29, 09/30/2004
wc,ifc, ,2000,-2.008,-2,-2,29, 09/30/2004
wc,ifc, ,2500,-2.008,-2,-2,29, 09/30/2004
wc,java, ,1000,0.224,0.39,9152,28, 09/30/2004
wc,java, ,1500,0.284,0.45,9140,28, 09/30/2004
wc,java, ,2000,0.344,0.51,9140,28, 09/30/2004
wc,java, ,2500,0.394,0.56,9180,28, 09/30/2004
wc,kaffe, ,1000,1.212,1.39,5320,28, 09/30/2004
wc,kaffe, ,1500,1.792,1.97,5320,28, 09/30/2004
wc,kaffe, ,2000,2.332,2.51,5320,28, 09/30/2004
wc,kaffe, ,2500,2.902,3.08,5320,28, 09/30/2004
wc,lua, ,1000,1.186,1.19,1100,13, 09/30/2004
wc,lua, ,1500,1.766,1.77,884,13, 09/30/2004
wc,lua, ,2000,2.356,2.36,884,13, 09/30/2004
wc,lua, ,2500,2.946,2.95,884,13, 09/30/2004
wc,mawk, ,1000,0.108,0.11,3544,4, 09/30/2004
wc,mawk, ,1500,0.168,0.17,492,4, 09/30/2004
wc,mawk, ,2000,0.218,0.22,492,4, 09/30/2004
wc,mawk, ,2500,0.278,0.28,492,4, 09/30/2004
wc,mlton, ,1000,0.068,0.07,568,56, 09/30/2004
wc,mlton, ,1500,0.098,0.10,564,56, 09/30/2004
wc,mlton, ,2000,0.128,0.13,564,56, 09/30/2004
wc,mlton, ,2500,0.158,0.16,564,56, 09/30/2004
wc,mzc, ,1000,4.941,5.03,3536,12, 09/30/2004
wc,mzc, ,1500,7.411,7.50,3536,12, 09/30/2004
wc,mzc, ,2000,9.881,9.97,3536,12, 09/30/2004
wc,mzc, ,2500,12.341,12.43,3536,12, 09/30/2004
wc,mzscheme, ,1000,13.1,13.19,3592,12, 09/30/2004
wc,mzscheme, ,1500,19.64,19.73,3592,12, 09/30/2004
wc,mzscheme, ,2000,26.19,26.28,3592,12, 09/30/2004
wc,mzscheme, ,2500,32.79,32.88,3592,12, 09/30/2004
wc,newlisp, ,1000,1.735,1.74,1072,10, 09/30/2004
wc,newlisp, ,1500,2.615,2.62,884,10, 09/30/2004
wc,newlisp, ,2000,3.475,3.48,908,10, 09/30/2004
wc,newlisp, ,2500,4.345,4.35,928,10, 09/30/2004
wc,nhc98, ,1000,-2.002,-2,-2,43, 09/30/2004
wc,nhc98, ,1500,-2.002,-2,-2,43, 09/30/2004
wc,nhc98, ,2000,-2.002,-2,-2,43, 09/30/2004
wc,nhc98, ,2500,-2.002,-2,-2,43, 09/30/2004
wc,nice, ,1000,0.285,0.57,9520,20, 09/30/2004
wc,nice, ,1500,0.405,0.69,9520,20, 09/30/2004
wc,nice, ,2000,0.525,0.81,9984,20, 09/30/2004
wc,nice, ,2500,0.645,0.93,9520,20, 09/30/2004
wc,oberon2, ,1000,0.081,0.09,1156,33, 09/30/2004
wc,oberon2, ,1500,0.131,0.14,1156,33, 09/30/2004
wc,oberon2, ,2000,0.171,0.18,1156,33, 09/30/2004
wc,oberon2, ,2500,0.211,0.22,1156,33, 09/30/2004
wc,ocaml, ,1000,0.068,0.07,504,22, 09/30/2004
wc,ocaml, ,1500,0.108,0.11,504,22, 09/30/2004
wc,ocaml, ,2000,0.148,0.15,504,22, 09/30/2004
wc,ocaml, ,2500,0.178,0.18,504,22, 09/30/2004
wc,ocamlb, ,1000,1.815,1.82,708,22, 09/30/2004
wc,ocamlb, ,1500,2.735,2.74,708,22, 09/30/2004
wc,ocamlb, ,2000,3.635,3.64,708,22, 09/30/2004
wc,ocamlb, ,2500,4.545,4.55,708,22, 09/30/2004
wc,perl, ,1000,0.215,0.22,1420,8, 09/30/2004
wc,perl, ,1500,0.325,0.33,1420,8, 09/30/2004
wc,perl, ,2000,0.435,0.44,1420,8, 09/30/2004
wc,perl, ,2500,0.535,0.54,1420,8, 09/30/2004
wc,php, ,1000,1.543,1.57,3524,22, 09/30/2004
wc,php, ,1500,2.303,2.33,3528,22, 09/30/2004
wc,php, ,2000,3.073,3.10,3528,22, 09/30/2004
wc,php, ,2500,3.833,3.86,3532,22, 09/30/2004
wc,pike, ,1000,0.367,0.49,4104,23, 09/30/2004
wc,pike, ,1500,0.517,0.64,3392,23, 09/30/2004
wc,pike, ,2000,0.657,0.78,3392,23, 09/30/2004
wc,pike, ,2500,0.797,0.92,3392,23, 09/30/2004
wc,poly, ,1000,-2,-2,-2,63, 09/30/2004
wc,poly, ,1500,-2,-2,-2,63, 09/30/2004
wc,poly, ,2000,-2,-2,-2,63, 09/30/2004
wc,poly, ,2500,-2,-2,-2,63, 09/30/2004
wc,poplisp, ,1000,-2.039,-2,-2,31, 09/30/2004
wc,poplisp, ,1500,-2.039,-2,-2,31, 09/30/2004
wc,poplisp, ,2000,-2.039,-2,-2,31, 09/30/2004
wc,poplisp, ,2500,-2.039,-2,-2,31, 09/30/2004
wc,psyco, ,1000,0.25,0.31,2764,14, 09/30/2004
wc,psyco, ,1500,0.39,0.45,2764,14, 09/30/2004
wc,psyco, ,2000,0.53,0.59,2764,14, 09/30/2004
wc,psyco, ,2500,0.67,0.73,2764,14, 09/30/2004
wc,python, ,1000,0.313,0.34,2100,13, 09/30/2004
wc,python, ,1500,0.473,0.50,2100,13, 09/30/2004
wc,python, ,2000,0.623,0.65,2100,13, 09/30/2004
wc,python, ,2500,0.783,0.81,2104,13, 09/30/2004
wc,python,2,1000,0.303,0.33,2108,9, 09/30/2004
wc,python,2,1500,0.453,0.48,2104,9, 09/30/2004
wc,python,2,2000,0.603,0.63,2104,9, 09/30/2004
wc,python,2,2500,0.753,0.78,2104,9, 09/30/2004
wc,rep, ,1000,-2.013,-2,-2,26, 09/30/2004
wc,rep, ,1500,-2.013,-2,-2,26, 09/30/2004
wc,rep, ,2000,-2.013,-2,-2,26, 09/30/2004
wc,rep, ,2500,-2.013,-2,-2,26, 09/30/2004
wc,ruby, ,1000,0.199,0.21,6808,9, 09/30/2004
wc,ruby, ,1500,0.289,0.30,6808,9, 09/30/2004
wc,ruby, ,2000,0.379,0.39,6808,9, 09/30/2004
wc,ruby, ,2500,0.479,0.49,6916,9, 09/30/2004
wc,sablevm, ,1000,5.533,5.62,4568,28, 09/30/2004
wc,sablevm, ,1500,8.263,8.35,4568,28, 09/30/2004
wc,sablevm, ,2000,11.003,11.09,4568,28, 09/30/2004
wc,sablevm, ,2500,13.743,13.83,4568,28, 09/30/2004
wc,sbcl, ,1000,-2.051,-2,-2,32, 09/30/2004
wc,sbcl, ,1500,-2.051,-2,-2,32, 09/30/2004
wc,sbcl, ,2000,-2.051,-2,-2,32, 09/30/2004
wc,sbcl, ,2500,-2.051,-2,-2,32, 09/30/2004
wc,se, ,1000,0.638,0.64,380,34, 09/30/2004
wc,se, ,1500,0.958,0.96,380,34, 09/30/2004
wc,se, ,2000,1.288,1.29,380,34, 09/30/2004
wc,se, ,2500,1.598,1.60,380,34, 09/30/2004
wc,slang, ,1000,0.336,0.34,4120,10, 09/30/2004
wc,slang, ,1500,0.506,0.51,840,10, 09/30/2004
wc,slang, ,2000,0.676,0.68,840,10, 09/30/2004
wc,slang, ,2500,0.836,0.84,840,10, 09/30/2004
wc,smlnj, ,1000,0.114,0.17,1200,28, 09/30/2004
wc,smlnj, ,1500,0.174,0.23,1216,28, 09/30/2004
wc,smlnj, ,2000,0.224,0.28,3384,28, 09/30/2004
wc,smlnj, ,2500,0.284,0.34,1216,28, 09/30/2004
wc,stalin, ,1000,0.498,0.50,24800,13, 09/30/2004
wc,stalin, ,1500,0.748,0.75,32804,13, 09/30/2004
wc,stalin, ,2000,0.998,1.00,48480,13, 09/30/2004
wc,stalin, ,2500,1.248,1.25,62452,13, 09/30/2004
wc,tcl, ,1000,0.651,0.66,4120,17, 09/30/2004
wc,tcl, ,1500,0.981,0.99,1424,17, 09/30/2004
wc,tcl, ,2000,1.311,1.32,1424,17, 09/30/2004
wc,tcl, ,2500,1.631,1.64,1424,17, 09/30/2004
wordfreq,bash, ,10,1.096,1.10,11452,1, 09/30/2004
wordfreq,bash, ,15,1.726,1.73,16452,1, 09/30/2004
wordfreq,bash, ,20,2.366,2.37,20880,1, 09/30/2004
wordfreq,bash, ,25,3.036,3.04,25264,1, 09/30/2004
wordfreq,bash, ,5,0.516,0.52,7364,1, 09/30/2004
wordfreq,bigloo, ,10,0.316,0.32,5120,39, 09/30/2004
wordfreq,bigloo, ,15,0.466,0.47,5120,39, 09/30/2004
wordfreq,bigloo, ,20,0.616,0.62,5168,39, 09/30/2004
wordfreq,bigloo, ,25,0.766,0.77,5120,39, 09/30/2004
wordfreq,bigloo, ,5,0.166,0.17,3684,39, 09/30/2004
wordfreq,chicken, ,10,-2.007,-2,-2,27, 09/30/2004
wordfreq,chicken, ,15,-2.007,-2,-2,27, 09/30/2004
wordfreq,chicken, ,20,-2.007,-2,-2,27, 09/30/2004
wordfreq,chicken, ,25,-2.007,-2,-2,27, 09/30/2004
wordfreq,chicken, ,5,-2.007,-2,-2,27, 09/30/2004
wordfreq,clean, ,10,0.217,0.22,2536,129, 09/30/2004
wordfreq,clean, ,15,0.317,0.32,2520,129, 09/30/2004
wordfreq,clean, ,20,0.417,0.42,2536,129, 09/30/2004
wordfreq,clean, ,25,0.517,0.52,2520,129, 09/30/2004
wordfreq,clean, ,5,0.117,0.12,1656,129, 09/30/2004
wordfreq,cmucl, ,10,-2.028,-2,-2,72, 09/30/2004
wordfreq,cmucl, ,15,-2.028,-2,-2,72, 09/30/2004
wordfreq,cmucl, ,20,-2.028,-2,-2,72, 09/30/2004
wordfreq,cmucl, ,25,-2.028,-2,-2,72, 09/30/2004
wordfreq,cmucl, ,5,-2.028,-2,-2,72, 09/30/2004
wordfreq,csharp, ,10,2.105,2.20,9736,52, 09/30/2004
wordfreq,csharp, ,15,3.045,3.14,10388,52, 09/30/2004
wordfreq,csharp, ,20,3.985,4.08,10640,52, 09/30/2004
wordfreq,csharp, ,25,4.915,5.01,11156,52, 09/30/2004
wordfreq,csharp, ,5,1.155,1.25,10628,52, 09/30/2004
wordfreq,dlang, ,10,0.13,0.13,684,25, 09/30/2004
wordfreq,dlang, ,15,0.18,0.18,684,25, 09/30/2004
wordfreq,dlang, ,20,0.23,0.23,944,25, 09/30/2004
wordfreq,dlang, ,25,0.28,0.28,684,25, 09/30/2004
